production_id	level	changed_ori_nat	changed_nat_str	original_text	natural_text	strong_text
5	ORI->NAT->STR	S	N	Para os analistas políticos, a indecisão eleitoral de 2006 é fruto de uma confluência de fatores.	Para os analistas políticos, a indecisão eleitoral de 2006 é resultado do encontro de muitos fatores.	Para os analistas políticos, a indecisão eleitoral de 2006 é resultado do encontro de muitos fatores.
5	ORI->NAT->STR	S	N	O cientista político Paulo Moura observa que o envolvimento do governador Germano Rigotto e do senador Pedro Simon na briga pela candidatura própria do PMDB a presidente congelou as negociações no estado.	O cientista político Paulo Moura observa que a participação do governador Germano Rigotto e do senador Pedro Simon na briga pela candidatura própria do PMDB a presidente congelou os entendimentos no estado.	O cientista político Paulo Moura observa que a participação do governador Germano Rigotto e do senador Pedro Simon na briga pela candidatura própria do PMDB a presidente congelou os entendimentos no estado.
5	ORI->NAT->STR	S	S	Rigotto, lembra Moura, também provocou incertezas nos aliados ao assumir que buscaria a reeleição apenas no final de abril.	Moura lembra que Rigotto também provocou incertezas nos aliados ao assumir que buscaria a reeleição apenas no final de abril.	Moura lembra que Rigotto também provocou incertezas nos aliados quando assumiu que buscaria a reeleição apenas no final de abril.
5	ORI->NAT->STR	S	N	O cientista político André Marenco afirma que a Justiça Eleitoral tem sido rigorosa em relação à propaganda antes do prazo legal e que a verticalização impôs aos partidos a conciliação de nacionais e regionais.	O cientista político André Marenco afirma que a Justiça Eleitoral tem sido rigorosa sobre a propaganda antes do prazo legal.	O cientista político André Marenco afirma que a Justiça Eleitoral tem sido rigorosa sobre a propaganda antes do prazo legal.
5	ORI->NAT->STR	S	S	A regra obriga as legendas a fechar nos Estados apenas coligações que não colidam com as nacionais.	A regra obriga as legendas a fechar nos Estados apenas as uniões que não se choquem com as nacionais.	A verticalização obriga as legendas a fechar nos Estados apenas as uniões que não se choquem com as nacionais.
5	ORI->NAT->STR	N	N	A cláusula de barreira também ajudou a confundir as siglas.	A cláusula de barreira também ajudou a confundir as siglas.	A cláusula de barreira também ajudou a confundir as siglas.
5	ORI->NAT->STR	S	S	As pequenas têm dado mais atenção à eleição para deputado federal para atingir as metas impostas pela norma -- 5% do total de votos para a Câmara e 2% do total de votos válidos dos candidatos a deputado federal em nove Estados.	As metas impostas pela norma são 5% do total de votos para a Câmara e 2% do total de votos válidos dos candidatos a deputado federal em nove Estados.	As metas impostas pela cláusula de barreira são 5% do total de votos para a Câmara e 2% do total de votos válidos dos candidatos a deputado federal em nove Estados.
5	ORI->NAT->STR	N	N	Sem isso, a legenda perderá vantagens como tempo de TV e verba partidária.	Sem isso, a legenda perderá vantagens como tempo de TV e verba partidária.	Sem isso, a legenda perderá vantagens como tempo de TV e verba partidária.
5	ORI->NAT->STR	S	N	-- Os partidos estão mais cautelosos.	-- Os partidos estão mais cuidadosos.	-- Os partidos estão mais cuidadosos.
5	ORI->NAT->STR	S	S	Sabem que um movimento errado pode significar a morte -- diz o cientista político Murillo de Aragão.	Os partidos sabem que um movimento errado pode significar a morte -- diz o cientista político Murillo de Aragão.	Sabem que um movimento errado pode significar a morte -- diz o cientista político Murillo de Aragão.
5	ORI->NAT->STR	S	S	Para explicar a instabilidade no quadro eleitoral, a cientista política Céli Pinto acrescenta uma espécie de retração da classe política provocada pelos escândalos de corrupção no país:	Para explicar a falta de firmeza no quadro eleitoral, a cientista política Céli Pinto acrescenta uma espécie de diminuição da classe política.	Com o objetivo de explicar a falta de firmeza no quadro eleitoral, a cientista política Céli Pinto diz que a classe política diminuiu.
5	ORI->NAT->STR	S	N	-- Por falta de dinheiro e de disposição, essa campanha será mais pobre e mais rápida -- afirma.	-- Essa campanha será mais pobre e mais rápida, por falta de dinheiro e de disposição -- afirma Céli Pinto.	-- Essa campanha será mais pobre e mais rápida, por falta de dinheiro e de disposição -- afirma Céli Pinto.
6	ORI->NAT->STR	S	S	Os abusos com veículos particulares e a formação de servidores em alguns setores foram pontos cruciais de relatório sobre os gastos da Assembléia.	O uso indevido de veículos particulares e a formação de servidores em alguns setores foram pontos importantes do relatório sobre os gastos da Assembléia.	O uso impróprio de veículos particulares e a formação de servidores em alguns setores foram pontos importantes do relatório sobre os gastos da Assembléia.
6	ORI->NAT->STR	S	S	O relatório produzido pela comissão criada para revisar processos administrativos da Assembléia Legislativa destaca temas que devem provocar polêmica no parlamento.	O relatório da comissão criada para examinar os processos administrativos da Assembléia Legislativa destaca temas que devem provocar polêmica no parlamento.	O relatório da comissão criada com o objetivo de examinar os processos administrativos da Assembléia Legislativa destaca temas que devem provocar polêmica no parlamento.
6	ORI->NAT->STR	S	S	Um deles se refere ao fato de cada deputado ter três carros cadastrados para fins de indenização por uso de carro particular.	Um dos temas é o fato de cada deputado ter três carros registrados para receber devolução de dinheiro por uso de carro particular.	Um deles é o fato de cada deputado ter três carros registrados com o objetivo de receber de volta dinheiro por uso de carro particular.
6	ORI->NAT->STR	S	N	A comissão entende que, para que seja preservado o caráter de indenização, cada parlamentar deve ter apenas um carro registrado.	A comissão entende que cada deputado deve ter apenas um carro registrado.	A comissão entende que cada deputado deve ter apenas um carro registrado.
6	ORI->NAT->STR	S	S	Outra questão destacada no relatório se refere à qualificação dos servidores.	Outro tema destacado no relatório é a qualificação dos servidores.	Outro tema destacado no relatório é a preparação dos servidores.
6	ORI->NAT->STR	S	N	Duas situações foram detectadas pelo grupo:	Duas situações foram detectadas pela comissão:	Duas situações foram detectadas pela comissão:
6	ORI->NAT->STR	S	S	Há setores com carência de pessoal ou, naqueles em que não faltam funcionários, há pessoas atuando em uma função para a qual não têm qualificação.	Mas, nos setores em que não faltam servidores, há pessoas fazendo trabalhos para os quais não são qualificadas.	Mas, nos setores em que não faltam servidores, há pessoas fazendo trabalhos para os quais não estão preparadas.
6	ORI->NAT->STR	S	S	Esse tipo de cenário, conforme servidores da Casa, pode abrir brechas para a ocorrência de irregularidades, como a que produziu a fraude dos selos e deixou um rombo de pelo menos R$ 3,3 milhões ao parlamento.	A fraude dos selos deixou um rombo de pelo menos R$ 3,3 milhões na Assembléia Legislativa.	A fraude dos selos deixou um prejuízo de pelo menos R$ 3,3 milhões na Assembléia Legislativa.
6	ORI->NAT->STR	S	S	O presidente da Casa, deputado Frederico Antunes (PP), afirmou ontem, ao receber o relatório, que a comissão será mantida enquanto for necessário.	Quando recebeu o relatório ontem, o presidente da Assembléia Legislativa afirmou que a comissão será mantida enquanto for necessário.	O presidente da Assembléia Legislativa afirmou que a comissão será mantida enquanto for necessário.
6	ORI->NAT->STR	S	N	A Casa tem em torno de 160 contratos para serem analisados.	A Assembléia Legislativa tem em torno de 160 contratos para serem analisados.	A Assembléia Legislativa tem em torno de 160 contratos para serem analisados.
6	ORI->NAT->STR	S	S	Antunes vai apresentar o conteúdo do relatório hoje à Mesa Diretora e, posteriormente, implementar novas medidas de contenção e controle.	Antunes vai apresentar o relatório hoje à Mesa Diretora.	Antunes vai apresentar o relatório à Mesa Diretora hoje.
6	ORI->NAT->STR	S	N	Antunes vai apresentar o conteúdo do relatório hoje à Mesa Diretora e, posteriormente, implementar novas medidas de contenção e controle.	Depois, Antunes vai adotar novas medidas para conter e controlar os gastos.	Depois, Antunes vai adotar novas medidas para conter e controlar os gastos.
6	ORI->NAT->STR	S	S	Em relação aos pagamentos feitos pela Assembléia por uso de carro -- cada deputado pode receber, por mês, R$ 6,1 mil, o documento da comissão destacou a falta de controle sobre a declaração desses gastos.	Em relação aos pagamentos por uso de carro feitos pela Assembléia, o relatório da comissão destacou a falta de controle sobre a declaração desses gastos.	Em relação aos pagamentos pelo uso de carros feitos pela Assembléia, o relatório da comissão destacou a falta de controle sobre a declaração desses gastos.
6	ORI->NAT->STR	S	S	Conforme membros da comissão, sempre que se debruçou sobre o assunto, a Assembléia produziu resoluções que foram "afrouxando o controle", que hoje é baseado apenas na declaração de gasto feita pelo parlamentar.	Os membros da comissão dizem que a Assembléia produziu resoluções que foram afrouxando o controle dos gastos.	Os membros da comissão dizem que a Assembléia produziu resoluções que foram relaxando o rigor do controle dos gastos.
6	ORI->NAT->STR	S	N	O relatório também apontou um risco que ronda o procedimento:	O relatório também apontou um risco desse procedimento:	O relatório também apontou um risco desse procedimento:
6	ORI->NAT->STR	N	N	O de que esteja sendo produzido um passivo previdenciário.	O de que esteja sendo produzido um passivo previdenciário.	O de que esteja sendo produzido um passivo previdenciário.
6	ORI->NAT->STR	S	S	Em relação às diárias, por exemplo, quando o valor recebido com elas extrapola 50% do salário dos deputados, é preciso fazer o recolhimento de INSS.	Por exemplo, no caso das diárias, quando o valor recebido extrapola 50% do salário dos deputados, é preciso pagar o INSS.	Por exemplo, no caso das diárias, quando o valor recebido ultrapassa 50% do salário dos deputados, é preciso pagar o INSS.
6	ORI->NAT->STR	S	S	Os problemas que podem surgir em um cenário no qual funções são exercidas por pessoas sem capacidade também foram abordados pela comissão.	A comissão também tratou dos problemas que podem surgir quando as funções são exercidas por pessoas sem qualificação.	A comissão também tratou dos problemas que podem surgir quando as funções são exercidas por pessoas sem preparação.
6	ORI->NAT->STR	S	S	Uma dúvida que paira hoje na Assembléia é se Ubirajara Amaral Macalão, principal envolvido na compra e no desvio de selos, era qualificado para ocupar a direção do Departamento de Serviços Administrativos (DSA).	Hoje existe na Assembléia uma dúvida sobre a qualificação de Ubirajara Amaral Macalão para ser diretor do Departamento de Serviços Administrativos (DSA).	Hoje existe na Assembléia uma dúvida sobre a preparação de Ubirajara Amaral Macalão para ser diretor do Departamento de Serviços Administrativos (DSA).
6	ORI->NAT->STR	S	N	O departamento gerencia um orçamento mensal em torno de R$ 400 mil referentes a 27 contratos.	O departamento gerencia um orçamento mensal em torno de R$ 400 mil.	O departamento gerencia um orçamento mensal em torno de R$ 400 mil.
6	ORI->NAT->STR	S	N	Macalão ingressou no Legislativo em 1978, como servente, e até ser afastado por causa da fraude, em maio, recebia um salário de aproximadamente R$ 17 mil.	Até ser afastado do cargo por causa da fraude, ele recebia um salário de mais ou menos R$ 17 mil.	Até ser afastado do cargo por causa da fraude, ele recebia um salário de mais ou menos R$ 17 mil.
6	ORI->NAT->STR	S	S	-- Ou a Assembléia errou ao avaliar que ele era capaz ou existem na Casa práticas que permitem que pessoas ocupem cargos sem capacidade para eles.	-- A Assembléia errou quando avaliou que ele era capaz ou na Assembléia existem práticas que permitem que pessoas ocupem cargos sem qualificação para eles.	-- A Assembléia errou quando avaliou que ele era capaz ou na Assembléia existem práticas que permitem que pessoas ocupem cargos sem preparação para eles.
